Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
502,US20120105707A1,"Imaging device, imaging method, and program",Tsuyoshi Futami|Shinichi Ohtsubo|Atsushi Iwasaki,Sony Semiconductor Solutions Corp,89,2012-05-03,2013-11-12,2010-11-02,Expired - Fee Related,,"focus lens|88,liquid lens|3","polymer|6,piezoelectric element|44",liquid crystal|1,"autofocus|56,auto focus|56,camera module|2,imaging device|79",=HYPERLINK("https://patents.google.com/patent/US20120105707A1/en"),3,"US20120105709A1,US20140184879A1,EP2778734A1,EP2645161A3,US20190191063A1,US10795060B2,US10830927B2,US11002854B2,US11030430B2,EP3783430A4,JP6186900B2,JP6374645B2,JP6765875B2,WO2021044638A1","US5345290A,US20090146602A1,US20070217023A1,JP2009169013A"
503,US8472122B2,Optical system,Kenji Obu|Ken Wada,Canon Inc,91,2012-05-24,2013-06-25,2010-11-22,Expired - Fee Related,,"focus lens|16,liquid lens|57,variable focus lens|16",aspheric shape|1,,telephoto|12,=HYPERLINK("https://patents.google.com/patent/US8472122B2/en"),3,"US9715612B2,US10712529B2,US10795060B2,US10830927B2,US11002854B2,CN104035149B,NL2016509A,JP6613735B2,WO2017078652A1,JP2020034746A","US4871240A,US5315435A,US6459535B1,JP2005084387A,JP2007518133A,US7352514B2,JP2005292763A,US7317580B2,US7265911B2,US8169709B2,US8369020B2"
504,JP2004029685A,Method and device for fixed magnification imaging using variable focal lens,Akira Ishii|石井　明,Akira Ishii|石井 明,88,2004-01-29,2008-12-03,2002-06-23,Active,,"focusing lens|2,focus lens|45,convex lens|12,focal lens|2,single lens|1,varifocal lens|7,variable focus lens|45",piezoelectric actuator|2,"oil|1,fluid pressure|1,liquid crystal|2","telephoto|1,telephoto lens|1",=HYPERLINK("https://patents.google.com/patent/JP2004029685A/en"),3,"JP2013235122A,JP2014139671A,US20150145980A1,US10097815B2,US10107999B2,US10684456B2,US10795060B2,US10830927B2,US11002854B2",
505,CN106687830B,Piezoelectric actuated optical lens,皮埃尔·克雷恩|约翰·菲尔|尼古拉斯·塔拉罗恩,Pellet Co Ltd,585,2017-05-17,2019-05-10,2015-07-17,Active,"polight|2,poLight|2","adjustable lens|1,deformable lens|26,flexible lens|1,tunable lens|1,tunable optical lens|1","polymer|5,piezoelectric actuators|33,lens body|25,piezoelectric actuator|67",oil|2,"digital camera|1,(OIS)|1,OIS|1",=HYPERLINK("https://patents.google.com/patent/CN106687830B/en"),3,"US7017775B2,ES2561756T3,ITUB20159497A1,EP3586175A1,WO2019002448A1,KR20210013176A,CN110132502B,TWI701474B,TWI704389B,RU2746857C1,WO2022207643A1",CN205809412U
506,US20200204740A1,A module with a plurality of cameras for integration in a mobile device,Nicolas Tallaron|Manu Hakola|Pierre Craen,Polight ASA,377,2020-06-25,,2018-06-28,Abandoned,polight|1,"focus lens|2,deformable lens|27,flexible lens|4,focal lens|2,tunable lens|31","polymer|13,transparent layer|15,curved substrate|2,aspheric shape|2,thin, flexible glass surface|2,flexible glass surface|3,effective focal length|44,piezoelectric actuators|1,lens body|63,EFL|5,(EFL)|1","oil|3,fixed focus lens|2,voice coil motor|3,VCM |1","auto focus|2,camera module|9,depth of field|1,folding mirror|36,selfies|1,video conferencing|1,telephoto|5,wide-angle image|2,digital zoom|1,time of flight|3,mobile phones|2,telephoto lens|1,(OIS)|3,OIS|8,(DOF)|1,DOF|1,EFL camera|1",=HYPERLINK("https://patents.google.com/patent/US20200204740A1/en"),3,"US11108902B2,TW202115476A,US20210199930A1",
507,US10001629B2,Piezoelectrically actuated optical lens,Pierre Craen|John Phair|Nicolas Tallaron,Polight ASA,981,2017-07-13,2018-06-19,2015-07-17,Active,"polight|2,TLens®|3,poLight|2","focus lens|1,deformable lens|27,tunable lens|3,tunable microlens|5,tunable optical lens|2","polymer|5,norway|1,piezoelectric actuators|131,lens body|45,piezoelectric actuator|8",oil|1,"auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1",=HYPERLINK("https://patents.google.com/patent/US10001629B2/en"),3,"US20170075042A1,US7017775B2,ITUB20159497A1,EP3586175A1,WO2019002448A1,KR20210013176A,CN110132502B,TWI701474B,TWI704389B,RU2746857C1,WO2022207643A1","US20110038028A1,US20120170134A1,US20140104696A1,US20120300171A1,US20150338604A1"
508,US10996432B2,Reflective active variable lens and method of fabricating the same,Suntak Park|Bong Je Park|Ki-uk Kyung|Seung Koo Park|Sung Ryul Yun|Seongcheol Mun|Jeong Muk LIM,Electronics and Telecommunications Research Institute ETRI,92,2019-06-27,2021-05-04,2018-06-15,Active,,variable lens|68,"polymer|19,piezo method|2","fluid pressure|2,voice coil motor|1,VCM |2",camera module|2,=HYPERLINK("https://patents.google.com/patent/US10996432B2/en"),3,,"KR100234236B1,JP2011034096A,US9958705B2,JP2005092175A,US20050030438A1,JP2005107044A,US20060055997A1,EP1688775A1,KR100864691B1,US20060170766A1,US20070008634A1,US7920330B2,KR20080107409A,US20080137173A1,US20080253007A1,US20100246037A1,US20150116815A1,KR20150087778A,KR20150098188A,US20150234153A1,US20160266376A1,KR20160110111A,US20160299947A1,KR20170030416A"
509,CN102947730A,Adjustable optical lens,M·阿斯克万登|C·格雷特泽尔|T·克恩|P·格伯斯,Optotune AG,123,2013-02-27,2015-07-22,2011-05-16,Active,,"adjustable lens|6,convex lens|1","polymer|11,elastic body|6,polymer film|9","ring electrodes|1,oil|1",digital camera|1,=HYPERLINK("https://patents.google.com/patent/CN102947730A/en"),3,"CN105022163A,CN106104358A,CN104364699B,CN106896432A,CN107847315A,CN110312959A,CN111670389A,CN112925052A,US7697214B2,US7948683B2,US8064142B2,US9164202B2,JP2014500522A,US8885272B2,WO2014077931A2,US9523797B2,US10349543B2,EP2784566A1,US9303846B2,KR20150018924A,EP3006975A3,US10078226B2,FR3015699B1,FR3015694B1,US20150234153A1,DE102014205790A1,FR3029644B1,JP2018530003A,FR3037152B1,WO2017078189A1,US20190369303A1,JP2020525821A,EP3729187A2,GB201800930D0,US10908325B1,US10874506B2,US11114952B1,CN111435214A,US11272995B2,US11324558B2,CN110716673A,CN110780462A,CN112014912A","CN1580834A,CN101346656A,WO2008138010A1,EP2184625A1"
510,US20190187471A1,Dynamically controlled focal plane for optical waveguide-based displays,Jiayin Ma|Robert J. Groppo,Flex Ltd,126,2019-06-20,,2017-12-18,Abandoned,,"focusing lens|5,deformable lens|13,liquid lens|1,tunable lens|8,variable lens|75",,"voice coil motor|1,liquid crystal|3","AR|6,VR|1",=HYPERLINK("https://patents.google.com/patent/US20190187471A1/en"),3,US11221485B2,
511,WO2010103037A1,Lens system,Michael Bueler|Chancey Gratzel|David Niederer,"Optotune Ag|Aschwanden, Manuel",173,2010-09-16,,2010-03-09,,,"adjustable lens|1,focusing lens|9,autofocus lens|1,deformable lens|94,focal lens|1,tunable lens|2,varifocal lens|4","polymer|16,piezoelectric actuators|2","liquid crystals|2,electrowetting|3,voice coil motor|1,liquid crystal|1","autofocus|15,auto focus|18,telephoto|4,digital camera|2",=HYPERLINK("https://patents.google.com/patent/WO2010103037A1/en"),3,"US8064142B2,WO2013126986A1,WO2015024136A1,US9164202B2,EP2995976A1,WO2017118656A1,US10939994B2,US7697214B2,US7948683B2,US7646544B2,US8659835B2,JP5550479B2,US9116295B2,KR101807692B1,US20130131447A1,US8885263B2,US9715612B2,US10712529B2,US11002854B2,KR102274385B1,US10795060B2,US10830927B2,DE102018132699B4,US9201220B1,US10007034B2,DE102016210636A1,CN109906389A,US10901205B1,US9930262B1,WO2018057986A1,US10248001B1,US10379419B1,US10151961B2,US10506146B2,US10775614B1,CN107678155A,JP2019074722A,CN109839713B,CN111670389A,US10809524B2,JP2021521482A,US10747309B2,CN108873317B,CN109348104B,WO2020092353A1,CN109756659B,KR20210129639A,CN111435214A,CN109819152A,US11272995B2,US11324558B2,US10678586B1,CN110609377A,CN110708447A,CN110661954A,CN110661976B,US20210263290A1,CN111526274A,CN111880302B,CN112327479B","US6081388A,US20070263293A1,WO2006088514A2"
512,JP2011158826A,Refractive-power variable element,Akira Yamamoto|亮 山本|Masakazu Higashihara|正和 東原|穣 ▲辻▼|Yutaka Tsuji|Shoichi Yamazaki|章市 山崎,Canon Inc,92,2011-08-18,2014-09-17,2010-02-03,Expired - Fee Related,,"focus lens|6,liquid lens|33,variable focus lens|6",elastic body|1,"electrowetting|5,oil|5,aqueous solution|2",,=HYPERLINK("https://patents.google.com/patent/JP2011158826A/en"),3,"WO2014181419A1,CN113406738A,WO2010117731A2,CN103576217B,CN107530733B,CN105223693A,NL2016509A,KR20190025716A,CN108363125B,CN109031651B,CN109709668A","JP2000098221A,JP2006504132A,JP2008107826A"
513,WO2012108463A1,Hydrophobic dielectric film for electrowetting,哲浩 小谷|幸治 横谷|信之 小松|明天 高|崇 金村,ダイキン工業株式会社,90,2012-08-16,,2011-02-10,,,"focus lens|3,variable focus lens|3",polymer|20,"electrowetting|69,oil|2,aqueous solution|3",,=HYPERLINK("https://patents.google.com/patent/WO2012108463A1/en"),3,"CN103558685A,JP2014052562A,WO2014061700A1,JP2018051685A,WO2019189316A1,WO2019189319A1,TWI448729B,TWI485428B,JP5800114B1,US11192107B2,US9207450B1,CN105278097B,CN104391345B,US9625706B2,JPWO2016017191A1,WO2016134064A1,US10799865B2,KR101851435B1,CN108885379B,WO2017205830A1,CN106291911B,CN106291912B,CN109689746B,CN108037550B,CN108181671A,CN110813926B,CN111203110B,CN113238371B","JP2008040455A,JP2008107826A,WO2009017109A1,JP2009038089A,JP2009038088A,JP2009210738A,WO2010074026A1"
514,JP2012520477A,Lens system,ミハエル ビューラー|マニュエル アッシュヴァンデン|チャンシー グラツェル|ダーヴィト ニーデラー,オプトチューン アクチェンゲゼルシャフト,161,2012-09-06,2015-11-04,2010-03-10,Active,,"adjustable lens|5,focus lens|1,autofocus lens|2,deformable lens|111,single lens|1,tunable lens|1,varifocal lens|4","polymer|18,piezoelectric actuators|1","liquid crystals|2,electrowetting|3,voice coil motor|1,liquid crystal|1","autofocus|20,auto focus|20,telephoto|6,mobile phones|1,digital camera|3",=HYPERLINK("https://patents.google.com/patent/JP2012520477A/en"),3,"WO2014181419A1,US7697214B2,US7948683B2,US9164202B2,US8064142B2,US7646544B2,US8659835B2,JP5550479B2,US9116295B2,KR101807692B1,US20130131447A1,MX2014010359A,US8885263B2,US9715612B2,US10712529B2,US11002854B2,JP2016528559A,KR102274385B1,US10795060B2,US10830927B2,DE102018132699B4,US9201220B1,US10007034B2,WO2017118656A1,US10939994B2,DE102016210636A1,CN109906389A,US10901205B1,US9930262B1,WO2018057986A1,US10248001B1,US10379419B1,US10151961B2,US10506146B2,US10775614B1,CN107678155A,JP2019074722A,CN109839713B,CN111670389A,US10809524B2,JP2021521482A,US10747309B2,CN108873317B,CN109348104B,WO2020092353A1,CN109756659B,KR20210129639A,CN111435214A,CN109819152A,US11272995B2,US11324558B2,US10678586B1,CN110609377A,CN110708447A,CN110661954A,CN110661976B,US20210263290A1,CN111526274A,CN111880302B,CN112327479B","JP2000507415A,JP2005084387A,JP2006098972A,JP2006309001A,JP2007128084A,JP2009540358A,JP2008107826A,WO2009021344A1"
515,WO2014061700A1,High dielectric film,麻有子 立道|美晴 太田|幸治 横谷|信之 小松|尚子 仲村|普巳子 茂内|武史 硲|雅量 木下|明天 高|卓司 石川|貴視 井口|一暢 内田|倫行 深谷|隆宏 北原|哲浩 小谷,ダイキン工業株式会社,95,2014-04-24,,2013-01-18,,,"focus lens|2,variable focus lens|5","polymer|6,piezoelectric film|5","ring electrodes|1,electrowetting|23,oil|2,aqueous solution|2",,=HYPERLINK("https://patents.google.com/patent/WO2014061700A1/en"),3,"US20180223059A1,US20150025608A1,WO2015129829A1,US10720375B2,JP6490839B2,CN108472620B,JPWO2017150373A1,KR102041660B1,EP3327067A1,KR20220009489A,JPWO2019093175A1,KR20200128076A,CN111936561A,JP6899588B2,CN109910403B,WO2022071237A1","JPS6040137A,JPS62193812A,JPH0315005A,JPH05249315A,JP2005015609A,JP2006241195A,JP2008107826A,WO2010114089A1,WO2011089948A1,WO2012108463A1,WO2012172876A1"
516,JP2006065043A,"Optical element, lens unit, and imaging apparatus",Takashi Kato|隆志 加藤|Tetsuya Otsuka|哲也 大塚|Takashi Miyano|俊 宮野,Fuji Photo Film Co Ltd|富士写真フイルム株式会社|Fujinon Corp|フジノン株式会社,98,2006-03-09,,2004-08-27,Withdrawn,,"focus lens|35,convex lens|2,liquid lens|18","polymer|9,polymer film|1","oil|16,aqueous solution|15","imaging device|13,digital camera|16",=HYPERLINK("https://patents.google.com/patent/JP2006065043A/en"),3,"JP2006285031A,JP2008089752A,JP2008107826A,US9182521B2",
517,JP5152483B2,Imaging device,信之 永井|彰 小野|康博 渡辺,ソニー株式会社,90,2009-04-30,2013-02-27,2007-10-05,Expired - Fee Related,,single lens|2,"polymer|218,polymer film|29",,"mobile phones|1,imaging device|9,digital camera|1",=HYPERLINK("https://patents.google.com/patent/JP5152483B2/en"),3,"JP5203168B2,JP5265336B2,JP5039019B2,JP5504694B2,KR101158200B1,US9485495B2,TWI440894B,JP5817175B2,US9438889B2,JP2013083692A,US9398264B2,US10178373B2,US9374516B2,US9383550B2,US10013764B2,US9819863B2,US9549107B2,US9386222B2,US9541740B2,US9294672B2,US9832381B2,CN106534648B,US10802588B2,MX2018009940A,JP6876481B2,DE102016004673B4,US10165162B2,US10890734B1,US10863094B2,KR102173462B1,US11122205B1",
518,JP2007129295A,Imaging apparatus,Masayuki Nishikawa|昌之 西川|Minoru Ueda|稔 上田|Kazuya Ikuta|和也 生田,Sharp Corp|シャープ株式会社,161,2007-05-24,,2005-11-01,Pending,,single lens|1,"polymer|88,elastic body|40,piezoelectric element|52",,"camera module|9,mobile phones|1,imaging device|48,digital camera|2",=HYPERLINK("https://patents.google.com/patent/JP2007129295A/en"),3,"US7612953B2,US7800847B2,US7986873B2,JP2012078785A,US8238736B2,US8279289B2,US8396357B2,JP5535078B2",
519,JP2007147843A,Imaging apparatus and portable electronic equipment,Minoru Ueda|稔 上田|Masayuki Nishikawa|昌之 西川|Kazuya Ikuta|和也 生田,Sharp Corp|シャープ株式会社,154,2007-06-14,,2005-11-25,Pending,,single lens|1,"polymer|84,elastic body|41,piezoelectric element|43",,"camera module|4,mobile phones|1,video cameras|1,imaging device|46,PDA|1",=HYPERLINK("https://patents.google.com/patent/JP2007147843A/en"),3,"JP2007155912A,JP2007322479A,JP2008070731A,JP2009092819A,JP2009092727A,JP2011215350A",
520,KR101454270B1,"Variable focus lens, and preparing method of the same",홍병희|강준모,서울대학교산학협력단|그래핀스퀘어 주식회사,133,2014-11-12,2014-11-12,2013-04-19,,,"adjustment lens|1,focus lens|64,liquid lens|1,varifocal lens|7,variable focus lens|63","polymer|6,polymer film|3",,,=HYPERLINK("https://patents.google.com/patent/KR101454270B1/en"),3,"WO2018174351A1,US10495843B2,US9962914B2,US20200238656A1,CN108802862B,CN112731572B","KR20110087713A,KR20120111456A,KR20120134214A"
521,US9736345B1,Capacative auto focus position detection,Richard J. Topliss|Richard H. Tsai,Apple Inc,109,2017-08-15,2017-08-15,2015-07-20,Active,,,"polymer|1,autofocus actuator|18,laser direct structuring|2,LDS|1","voice coil motor|2,VCM |1","autofocus|261,auto focus|261,camera module|5,video conferencing|3,navigation|4,digital camera|1,(OIS)|3,OIS|9,PDA|1,PDAs|1",=HYPERLINK("https://patents.google.com/patent/US9736345B1/en"),3,"US10136040B2,US20190141248A1,US10863094B2,US10890734B1,US11122205B1,DE102017214474A1,US11223756B1","US5291335A,US20070077050A1,US20070097532A1,US20070242152A1,US8363324B2,US20120075519A1,US8531534B2,US8279541B2,US20110141588A1,US8254769B2,US8730599B2,US20150212336A1,US9560247B2,US20150350549A1,US9179066B1,US20150358528A1,US20160011492A1,US9445013B2,US20160277684A1,US20170052343A1,US20170052341A1,US20170054883A1"
522,US20170230552A1,Imaging apparatus,Marko Eromäki|Mikko Juhola|Eero Salmelin,Microsoft Technology Licensing LLC,100,2017-08-10,,2016-02-10,Pending,,,autofocus actuator|19,,"autofocus|21,auto focus|20,imaging device|2",=HYPERLINK("https://patents.google.com/patent/US20170230552A1/en"),3,"US20170374248A1,US10317779B2,US11249513B2,CN110072060B,CN113873110A,CN112702493B","US20120070138A1,US20130003196A1,US20150365568A1,US20150138639A1,US20150350507A1"
523,US10317779B2,Imaging apparatus,Mikko Juhola|Marko Eromäki|Eero Salmelin,Microsoft Technology Licensing LLC,100,2018-02-22,2019-06-11,2016-08-16,Active,,,autofocus actuator|23,,"autofocus|25,auto focus|24,imaging device|2",=HYPERLINK("https://patents.google.com/patent/US10317779B2/en"),3,"US10338352B2,CN113873110A,WO2021164504A1,CN113767615A","US4318593A,US5557152A,US6255749B1,US20020101665A1,US20020154243A1,US20040095499A1,US7443446B2,KR20050014496A,US7443439B2,KR100620697B1,US7477315B2,US7795577B2,US20070211164A1,US20060082659A1,US20060125950A1,US7424214B2,US20060153559A1,US20060170814A1,US20120063761A1,EP1884828A1,EP1734744A2,CN2909319Y,CN2899315Y,JP2008065221A,US7777952B2,US7747162B2,US20090252488A1,US20090279190A1,US8848064B2,WO2010108041A1,US8131147B2,US20110045877A1,US20120014002A1,CN201821392U,CN102123185A,US8814447B1,US9235023B2,US20130003196A1,US20150085363A1,US8896711B2,US20140354814A1,US9134587B2,US8730595B2,US20130194490A1,US20130293762A1,US20130265649A1,US20140049683A1,US20140294372A1,US20140313602A1,US20140376113A1,US20150049209A1,US20150138639A1,KR20150112207A,CN204069138U,US20160216527A1,WO2017139174A1,US20170230552A1,US20170227731A1,WO2017139173A2"
524,JPH11264927A,"Camera, and method and mechanism for adjusting focus",Tomofumi Kitazawa|智文 北澤|Saburo Sasaki|三郎 佐々木|Takashi Shimamura|隆 島村,Ricoh Co Ltd|株式会社リコー,93,1999-09-28,2006-06-14,1999-01-14,Expired - Fee Related,,focus lens|1,"piezoelectric element|100,piezoelectric actuator|12",,"autofocus|3,auto focus|3,video cameras|1,imaging device|1,digital camera|1",=HYPERLINK("https://patents.google.com/patent/JPH11264927A/en"),3,"KR100638722B1,KR100691265B1,KR100719470B1,KR100723218B1,KR100723172B1,JP2009025376A,US7561202B2,US7609957B2,WO2011072094A2,JP2012521566A",
525,US20090040361A1,Optical lens image stabilization systems,Jonathan R. Heim|Ilya Polyakov|Alireza Zarrabi,Covestro Deutschland AG,89,2009-02-12,2011-02-22,2007-12-10,Active,,"focusing lens|5,focal lens|2,single lens|2","polymer|12,polymer film|3",,"auto focus|5,microscopes|1",=HYPERLINK("https://patents.google.com/patent/US20090040361A1/en"),3,"US20070030573A1,US20070263293A1,US20080285143A1,US20090284489A1,US20100128357A1,US20100232031A1,WO2010108041A1,US20110122517A1,US20110149414A1,US20110199530A1,US8064142B2,US20120251089A1,WO2013019893A1,JP2015087648A,US20150177477A1,US9164202B2,WO2016114509A1,US20160299312A1,US20160366313A1,US9720258B2,EP3091384A4,US9864211B2,US10288886B2,US10288908B2,DE102020214472A1,EP2174360A4,US8212880B2,JP2010097015A,KR101058648B1,EP2239792A1,EP2239793A1,TWI420232B,US9553254B2,TW201250288A,US9876160B2,KR102062812B1,KR102047375B1,US9761790B2,EP2682814A1,US9590193B2,US9549107B2,US9681052B1,JP6405497B1,EP3345227B1,KR102072666B1,US10754225B2,EP3367450A1,KR102207281B1,KR20190130345A,KR102125295B1,US20200336667A1","US7426340B2,US7444072B2,US20060208610A1,US20070040481A1"
526,JPH0749404A,Lens with variable focal point,Tsukasa Komura|司 甲村|Michio Hisanaga|道夫 久永|Tadashi Hattori|服部　　正,Nippondenso Co Ltd|日本電装株式会社,98,1995-02-21,,1993-08-05,Pending,,"focus lens|4,convex lens|1,varifocal lens|4,variable focus lens|4","elastic body|5,lens body|3","chamber|23,oil|1,fluid pressure|2",,=HYPERLINK("https://patents.google.com/patent/JPH0749404A/en"),3,"JP2003251476A,EP1426897A1,JP2007086143A,JP2008544318A,US7580195B2,US7898742B2,US8238034B2,US8427755B2,US8599490B2,US9030751B2,US9405045B2,JP2017037318A,JP2017173847A,US11262193B2,US6924792B1,JP4797150B2,US6747806B2,US6545816B1,KR101041259B1,US7296749B2,US7359124B1,KR100541820B1,US7265911B2,US20070075922A1,US20070295817A1,US8061617B2,GB0621065D0,US7813047B2,CN101632030B,US8027096B2,US20080277477A1,US20080277480A1,WO2009123606A1,JP4544331B2,GB0806561D0,KR101675108B1,EP2192425A1,US8087778B2,US20100208194A1,US8699141B2,US8414121B2,US8817381B2,US8136942B2,AU2010306632B2,US8353593B2,US8596781B2,USD665009S1,FR2962557B1,US9036264B2,SG189846A1,DK2638417T3,US9535264B2,EP3110130A1,JP2021521482A",
527,JP2004347753A,"Shape variable mirror element, method for manufacturing it, shape variable mirror unit and optical pickup",Hiroshi Shibata|寛 柴田|Shogo Horinouchi|昇吾 堀之内|Shogo Matsubara|正吾 松原,Panasonic Holdings Corp,84,2004-12-09,,2003-05-21,Pending,,,"piezoelectric element|4,piezoelectric film|59","aqueous solution|1,voice coil motor|1",,=HYPERLINK("https://patents.google.com/patent/JP2004347753A/en"),3,"JP2006078838A,WO2006098403A1,JP2007086143A,JP2007304254A,US7303296B2,JPWO2006109684A1,JP2009513372A,JP2014238545A,JP2015018095A,US9151948B2,US9372337B2,JP2017156453A,JP4042682B2,JP4442505B2,JP2006154765A,EP1717631B1,JP2007058921A,DE102005041475A1,JP2007148374A,US7382515B2,US8068268B2,EP2245499B1,DE102010028111B4,US8659816B2,JP6612439B2,US10365473B1,KR101928363B1,DE102020207699A1",
528,JP2013504778A,Optical device with piezoelectrically actuable deformable membrane,セバスチャン・ボリ|ステファン・モロー,コミッサリア ア レネルジー アトミーク エ オ ゼネルジ ザルタナテイヴ,122,2013-02-07,2016-04-26,2010-09-14,Active,,liquid lens|13,"polymer|3,piezoelectric actuators|52,piezoelectric actuator|54","electrowetting|1,chamber|1,oil|2,flexible membrane|3,cavity|17","autofocus|5,auto focus|6,mobile phone cameras|1",=HYPERLINK("https://patents.google.com/patent/JP2013504778A/en"),3,"JP2014215399A,JP2015206846A,JP2016048389A,JP2017156453A,JP2018533335A,US10473900B2,JP2020507812A,US8866920B2,CN102037717B,FR2950154B1,WO2011063347A2,SG10201503516VA,US8878950B2,KR101973822B1,KR20140045458A,US20130265459A1,KR20130024301A,US20130070060A1,CN107230236B,SG11201401363UA,US9412206B2,US9210392B2,CN104508681B,US20140002674A1,KR102111181B1,CN104685513B,WO2014043641A1,US20140092281A1,WO2014078443A1,US9462164B2,US9253380B2,US9774789B2,US8866912B2,US9888194B2,WO2014165244A1,US9124831B2,US9106784B2,WO2014153098A1,WO2014159779A1,US10122993B2,US9497429B2,US9633442B2,US9445003B1,EP2973476A4,WO2014150856A1,US9314980B2,DE102013103059B4,WO2015048694A2,US9264592B2,WO2015074078A1,US9456134B2,FR3015699B1,EP3100080A1,US10089740B2,FR3019315B1,US9247117B2,US9521319B2,US20150376000A1,US9890040B2,JP2017531976A,US9942474B2,FR3037152B1,EP3529595A4,TWI597704B,IT201700029962A1,US11143594B2,US10482618B2,US10866406B2,US10677967B1,US10677966B1,JP2019164239A,EP3911978A1,KR20220051430A,US11302012B2,DE102020000482A1,US11290658B1","JP2002189193A,US20050030438A1,JP2005092175A,JP2010518444A,WO2009010559A1,WO2009010562A1,US20100182703A1,US20100195213A1,JP2010533887A,JP2010533886A,JP2013504779A"
529,JP2016500830A,A method for optimizing the placement of piezoelectric actuators in micro-variable lens bodies,フェアー，ジョン|ムラール，ポール,ポライト アーエス|ポライト アーエス,631,2016-01-14,2016-12-27,2013-09-18,Active,"tlens|1,polight|1,TLens®|1,TLens|1,T Lens|1","flexible lens|32,variable lens|2","polymer|1,piezoelectric element|15,pzt film|3,piezoelectric actuators|4,lens body|50,piezoelectric actuator|20","ring electrodes|1,voice coil motor|1,cavity|1","autofocus|1,auto focus|1,mobile phones|2,mobile phone cameras|1",=HYPERLINK("https://patents.google.com/patent/JP2016500830A/en"),3,"JP2017156453A,JP2019525448A,EP2208367B1,US8715152B2,DK2342905T3,EP3758394A1,US10034103B2,WO2016011044A1,US9924276B2,KR101793225B1,EP3888564A1,US10492010B2,US20170195806A1,KR101924613B1,EP3510796A4,WO2018093733A1,JP2020510245A,CN107576854B,JP2019152725A,CN110320671A,WO2019199680A1,CN109216536B,CN108933546A,CN109909140B,TWI704389B,CN110993684A,CN110927837A,CN111554756B","JP2007124440A,JP2010518444A,EP2199836A1"
530,JP7063921B2,Lens assembly for optical image stabilization and focus adjustment,クレイン、ピエール|カルタショフ，ウラジミール|タパニ キルピネン、ジャン|タラロン、ニコラ|ヘンリクセン、ラース,ポライト アーエスアー,102,2020-08-27,2022-05-09,2018-06-28,Active,,"adjustable lens|1,deformable lens|1,flexible lens|2,convex lens|1,transparent lens|3,non-fluid lens|5,tunable lens|1","polymer|16,lens body|91,piezoelectric actuator|1","oil|2,cavity|1","autofocus|5,auto focus|4,mobile phones|2,microscopes|1,telescope|6,(OIS)|1,OIS|10,AR|1",=HYPERLINK("https://patents.google.com/patent/JP7063921B2/en"),3,,"JP2002243918A,JP2007333975A,JP2010504554A,JP2010518444A,JP2010518443A,JP2010533886A,JP2012518197A,US20170045649A1,JP2017521718A,JP2018525673A"
531,JP2010504555A,Small polymer lens,ハウグホルト，カール|ワング，ダッグ，ソースティン|タイホールド，フローデ|ブーイジ，ウィルフレッド，イー．|ヨハンセン，アイビー−ルーン,シンベント エーエス,125,2010-02-12,2013-10-23,2007-09-21,Active,,"focusing lens|3,plano-convex lens|1,biconvex lens|1,plano convex|1,polymer lens|1","polymer|48,transparent layer|19,piezoelectric element|4,polymer film|1,squeezed|1","chamber|2,cavity|9","autofocus|1,auto focus|1,mobile phones|1,mobile phone cameras|1",=HYPERLINK("https://patents.google.com/patent/JP2010504555A/en"),3,"JP2011520140A,JP2014163963A,JP2016048389A,WO2016133278A1,JP2000056612A,JP3617364B2,NO326372B1,JP5255565B2,JP5244806B2,KR20080043106A,KR101452011B1,US8866920B2,CN102037717B,KR101372042B1,US8659835B2,US8699141B2,US8282004B2,US7888844B2,FR2950154B1,WO2011063347A2,SG10201503516VA,US8878950B2,KR101973822B1,US20130265459A1,KR20140045458A,KR20130024301A,US20130070060A1,CN107230236B,SG11201401363UA,US9432559B2,US8570669B2,US9412206B2,GB201205394D0,US9210392B2,KR102077853B1,CN104508681B,US20140002674A1,US20140023430A1,KR102111181B1,CN104685513B,WO2014043641A1,EP2713196A1,US20140092281A1,US9241099B2,WO2014078443A1,US9462164B2,US9253380B2,US9774789B2,US8866912B2,US9124831B2,US9888194B2,WO2014165244A1,US9106784B2,WO2014159779A1,WO2014153098A1,WO2014150856A1,US9445003B1,US9633442B2,US9497429B2,US10122993B2,EP2973476A4,ES2561756T3,WO2015048694A2,US9264592B2,WO2015074078A1,US9456134B2,US10089740B2,US9247117B2,US9224022B2,KR101445683B1,US9521319B2,JP2017531976A,KR20160081243A,US9942474B2,CN105118390B,WO2017064942A1,TW201719916A,WO2017091921A1,DE102015226173A1,WO2017170046A1,JP6878018B2,JP2020510245A,JP2020525821A,EA039634B1,WO2019002565A1,US10482618B2,JP6957271B2,WO2019131925A1,WO2019131933A1,DK3537488T3,CN108663869A,JP2021524936A,JP2022503790A,CN109327580A,IT201900005802A1,WO2021023815A1,KR20220051430A,CN110703428A,US11302012B2,WO2021140160A1,CN111025627A,CN111669485B,CN111796470B,CN112134024A,US11290658B1","JPS57139719A,JPS60111201A,JPS62239106A,JPH07306367A,JPH0949905A,JP2001210887A,JP2000249813A,JP2002243918A,JP2002311213A,JP2004294964A"
